43.92,74.55,-57.23,6.58 
46.71,83.95,-65.56,7.70 
43.57,87.13,-69.34,7.90 
32.90,82.22,-66.37,8.04 
15.92,70.08,-57.35,7.81 
0.26,58.90,-48.55,8.60 
-5.53,54.46,-44.53,10.10 
-16.65,41.96,-35.14,9.38 
-29.37,25.20,-23.87,7.56 
-33.96,14.12,-17.53,8.36 
-29.35,12.09,-17.45,10.46 
-23.43,12.76,-18.96,10.36  
-20.30,12.60,-19.55,8.59 
-19.44,11.17,-19.05,7.45 
-19.02,9.03,-17.99,7.42 
-17.60,7.45,-17.31,7.12 
-16.55,5.88,-16.68,6.09 
-16.02,4.40,-15.97,5.37 
