-74.19,-8.66,-9.69,-0.06,-0.94,0.35
-80.62,-6.45,-10.38,-0.00,-0.96,0.27
-95.88,-7.56,-21.33,-0.04,-0.95,0.22
-88.23,-12.46,-19.98,-0.02,-1.02,0.16
-72.89,-5.63,-9.49,0.06,-1.06,-0.01
-72.14,4.66,-9.10,-0.00,-1.01,0.04
-53.51,0.59,5.76,-0.05,-1.00,0.08
-34.78,-4.10,5.01,0.04,-1.01,-0.12
-35.72,5.74,-0.51,-0.05,-0.95,-0.06
-23.68,0.84,-4.86,-0.02,-0.99,-0.06
14.98,2.50,13.88,0.02,-1.00,-0.19
42.45,7.93,11.52,-0.05,-0.92,-0.06
64.63,5.41,4.72,0.03,-0.95,-0.06
60.84,2.61,1.45,-0.01,-0.93,-0.07
64.39,-5.19,-6.34,-0.04,-0.97,0.08
79.45,-3.21,3.18,-0.02,-0.93,0.12
75.22,3.54,-15.08,0.05,-0.99,0.07
78.29,7.73,4.64,-0.03,-0.96,0.24
64.08,2.05,-11.37,-0.03,-1.01,0.30
73.90,1.24,6.90,0.01,-0.94,0.40
96.11,5.14,10.78,0.01,-0.97,0.40
75.02,5.59,8.08,-0.06,-0.89,0.49
70.39,-0.38,0.73,0.02,-0.95,0.46
78.63,-3.27,10.60,-0.04,-0.84,0.62
86.31,5.56,15.90,-0.02,-0.84,0.50
73.54,5.24,3.12,-0.07,-0.75,0.68
66.27,-2.97,5.66,-0.04,-0.75,0.69
79.35,1.50,8.63,0.01,-0.76,0.67
89.22,9.79,17.11,-0.07,-0.60,0.77
79.67,6.59,7.01,-0.09,-0.59,0.84
61.16,0.59,-3.01,-0.05,-0.61,0.83
52.71,-2.27,-3.23,-0.07,-0.55,0.86
63.16,1.14,-1.04,-0.04,-0.51,0.89
75.45,6.59,5.98,-0.04,-0.47,0.86
86.39,4.62,3.63,-0.09,-0.37,0.96
99.40,7.23,4.50,-0.12,-0.32,0.99
107.11,9.36,5.05,-0.10,-0.21,1.01
106.53,1.73,-0.20,-0.12,-0.14,1.05
103.08,-2.18,-1.81,-0.06,-0.12,1.00
88.12,-0.40,-15.98,-0.10,-0.03,0.98
84.60,-2.87,-20.10,-0.11,-0.02,1.09
81.27,-1.98,-6.78,-0.09,0.07,1.05
65.79,3.40,-11.34,-0.11,0.12,1.00
62.87,6.93,-19.95,-0.12,0.35,1.08
87.82,12.46,2.63,-0.10,0.24,1.05
87.87,8.91,0.84,-0.05,0.31,0.91
84.54,11.72,-10.19,-0.14,0.38,1.03
94.95,5.81,-0.41,-0.12,0.46,0.94
94.03,5.34,5.95,-0.12,0.49,0.92
82.19,8.19,2.54,-0.04,0.58,0.89
70.62,-1.98,3.21,-0.08,0.60,0.82
76.26,7.63,11.30,-0.20,0.62,0.86
77.20,12.48,14.88,-0.13,0.62,0.75
71.46,14.32,-8.08,-0.15,0.72,0.80
65.65,11.37,10.49,-0.17,0.73,0.74
47.00,15.38,-19.15,-0.14,0.72,0.68
33.85,7.75,-37.23,-0.12,0.77,0.61
24.87,-10.17,-4.46,-0.13,0.75,0.58
14.17,-15.05,-11.01,-0.18,0.72,0.59
-8.14,-3.86,-5.72,-0.06,0.76,0.51
-22.54,-1.40,5.27,-0.20,0.77,0.68
-39.73,-6.98,-0.44,-0.11,0.78,0.64
-48.50,-4.71,3.69,-0.13,0.71,0.59
-54.06,-11.10,1.27,-0.19,0.77,0.70
-58.79,-11.68,5.77,-0.17,0.68,0.69
-68.42,-11.11,3.04,-0.14,0.69,0.67
-82.06,-6.69,-13.14,-0.19,0.63,0.85
-74.06,-4.66,7.84,-0.07,0.53,0.82
-79.23,-9.12,-2.99,-0.10,0.53,0.82
-76.38,-3.32,-2.98,-0.11,0.50,0.89
-82.30,-15.58,-5.41,-0.17,0.42,0.98
-81.20,-14.32,-6.37,-0.09,0.40,0.93
-66.78,-19.94,-14.51,-0.11,0.35,1.00
-58.09,-12.99,-12.39,-0.02,0.33,0.93
-71.70,-8.82,10.84,-0.07,0.27,1.00
-73.72,-2.49,-13.89,-0.06,0.19,1.06
-70.87,-3.87,3.92,-0.03,0.20,0.98
-58.90,-7.84,-4.50,-0.04,0.12,1.03
-42.81,-0.27,6.29,-0.11,0.13,1.06
-51.79,-17.65,-4.69,-0.02,0.03,0.99
-43.40,-17.06,-16.29,-0.05,0.05,1.09
-29.25,-15.39,12.20,-0.04,0.06,1.05
-15.08,-7.96,3.21,0.06,-0.04,0.96
-1.39,3.19,5.10,-0.12,0.02,1.10
-0.92,3.31,18.38,-0.04,-0.01,1.06
-3.03,8.05,-1.50,-0.06,-0.05,1.01
2.27,6.11,2.98,-0.09,-0.04,1.06
-0.82,4.70,4.36,-0.06,-0.04,1.03
-1.63,2.96,-3.85,-0.07,-0.02,1.00
-0.21,-1.76,1.67,-0.08,0.02,1.08
-0.67,-1.42,5.20,-0.07,-0.02,1.02
-2.27,1.20,-6.79,-0.01,-0.03,0.99
2.40,-2.23,-1.18,-0.13,-0.05,1.13
2.11,1.50,1.53,-0.01,-0.01,1.00
3.23,8.97,-2.03,-0.01,-0.02,1.00
2.69,4.92,4.07,-0.08,-0.03,1.07
-0.24,-2.24,-2.17,-0.06,-0.05,1.01
-2.33,-0.80,3.44,-0.05,-0.04,1.03
-1.12,0.50,-4.69,-0.06,-0.01,1.06
0.17,2.17,4.88,-0.05,-0.04,0.98
-0.03,-1.85,-0.50,-0.11,-0.01,1.08
-0.24,1.56,5.05,-0.05,-0.04,1.00
-0.57,0.79,1.02,-0.03,-0.01,1.01
-2.01,0.31,3.45,-0.14,-0.02,1.09
-1.24,0.47,1.24,-0.06,-0.02,1.05
0.21,2.27,0.53,-0.03,0.00,1.00
1.16,0.46,-0.50,-0.10,-0.03,1.07
3.34,1.31,0.19,-0.06,-0.01,1.04
2.66,0.50,-1.65,-0.06,-0.03,1.00
3.91,1.69,-0.62,-0.08,0.01,1.07
1.56,4.53,6.33,-0.06,-0.02,1.01
-0.75,3.77,-2.41,-0.03,-0.01,0.99
-4.11,-0.70,0.27,-0.09,-0.01,1.09
-1.81,1.95,-0.60,-0.01,-0.03,1.01
0.39,-0.59,0.55,-0.06,0.01,1.02
-0.26,-1.54,0.03,-0.10,-0.01,1.11
-0.05,-3.53,-0.57,-0.01,-0.02,1.03
0.89,0.22,1.40,-0.07,-0.02,1.02
1.21,3.98,-3.66,-0.06,0.00,1.05
2.04,2.34,6.52,-0.07,-0.03,0.97
-1.50,0.86,2.17,-0.11,-0.01,1.08
-3.31,-0.73,-2.99,-0.06,-0.02,1.00
0.90,-0.25,1.30,-0.07,-0.03,1.02
0.54,-1.05,1.99,-0.12,-0.01,1.10
-2.64,2.14,-0.58,-0.05,-0.02,1.04
-0.79,0.55,-0.52,-0.08,0.00,1.02
4.36,-1.44,5.26,-0.08,0.00,1.05
-1.02,-3.89,-1.30,-0.07,-0.00,1.04
-1.80,-0.85,1.50,-0.06,0.01,1.01
