-2.56,-4.71,-1.86,2.23,-0.19,-2.65,57 
-2.55,-4.86,-2.00,2.22,-0.19,-2.65,57 
-2.55,-5.01,-2.13,2.22,-0.20,-2.66,57 
-2.55,-5.13,-2.38,2.24,-0.20,-2.66,57 
-2.55,-5.24,-2.50,2.24,-0.20,-2.66,57 
-2.54,-5.34,-2.71,2.21,-0.21,-2.67,57 
-2.53,-5.43,-2.81,2.21,-0.21,-2.67,57 
-2.53,-5.54,-3.04,2.20,-0.21,-2.67,57 
-2.53,-5.64,-3.16,2.19,-0.22,-2.68,57 
-2.55,-5.71,-3.26,2.22,-0.22,-2.68,57 
-2.54,-5.76,-3.46,2.24,-0.22,-2.68,57 
-2.53,-5.82,-3.55,2.23,-0.22,-2.68,57 
-2.52,-5.88,-3.76,2.21,-0.22,-2.69,57 
-2.51,-5.93,-3.85,2.20,-0.23,-2.69,57 
-2.52,-5.98,-4.00,2.20,-0.23,-2.69,57 
-2.53,-6.02,-4.05,2.21,-0.23,-2.69,57 
-2.54,-6.07,-4.10,2.23,-0.23,-2.68,57 
-2.53,-6.14,-4.16,2.22,-0.23,-2.69,57 
-2.53,-6.23,-4.22,2.22,-0.23,-2.69,57 
-2.52,-6.37,-4.39,2.22,-0.24,-2.70,57 
-2.52,-6.50,-4.49,2.22,-0.24,-2.70,57 
-2.54,-6.62,-4.60,2.24,-0.25,-2.71,57 
-2.55,-6.75,-4.67,2.25,-0.25,-2.71,57 
-2.54,-6.87,-4.73,2.24,-0.26,-2.72,57 
-2.53,-7.03,-4.95,2.21,-0.27,-2.73,57 
-2.52,-7.17,-5.05,2.20,-0.27,-2.74,57 
-2.51,-7.32,-5.28,2.21,-0.28,-2.75,57 
-2.50,-7.47,-5.42,2.19,-0.29,-2.75,57 
-2.51,-7.61,-5.74,2.21,-0.29,-2.75,57 
-2.52,-7.70,-5.88,2.22,-0.29,-2.75,57 
-2.53,-7.77,-6.00,2.23,-0.28,-2.74,57 
-2.52,-7.84,-6.23,2.22,-0.27,-2.73,57 
-2.53,-7.89,-6.34,2.23,-0.26,-2.71,57 
-2.53,-7.93,-6.58,2.23,-0.24,-2.70,57 
-2.52,-7.94,-6.68,2.21,-0.23,-2.68,57 
-2.54,-7.93,-6.81,2.20,-0.22,-2.66,57 
-2.55,-7.91,-6.87,2.22,-0.20,-2.64,57 
-2.55,-7.87,-6.90,2.22,-0.18,-2.62,57 
-2.56,-7.83,-6.90,2.22,-0.18,-2.61,57 
-2.55,-7.80,-6.89,2.21,-0.17,-2.61,57 
-2.53,-7.84,-6.92,2.16,-0.19,-2.62,57 
-2.55,-7.92,-6.97,2.18,-0.19,-2.62,57 
-2.55,-7.98,-7.06,2.20,-0.20,-2.63,57 
-2.53,-8.06,-7.12,2.19,-0.21,-2.64,57 
-2.53,-8.16,-7.19,2.19,-0.22,-2.65,57 
-2.53,-8.26,-7.31,2.20,-0.22,-2.66,57 
-2.53,-8.35,-7.31,2.20,-0.23,-2.67,57 
-2.51,-8.49,-7.36,2.17,-0.26,-2.69,57 
-2.49,-8.66,-7.41,2.15,-0.28,-2.72,57 
-2.48,-8.87,-7.60,2.10,-0.31,-2.74,57 
-2.51,-9.06,-7.69,2.12,-0.34,-2.77,57 
-2.52,-9.23,-7.77,2.14,-0.37,-2.80,57 
-2.52,-9.38,-7.90,2.16,-0.41,-2.84,57 
-2.51,-9.55,-7.97,2.16,-0.46,-2.90,57 
-2.49,-9.74,-8.10,2.13,-0.55,-3.00,57 
-2.47,-9.94,-8.17,2.11,-0.69,3.14,57 
-2.47,-10.19,-8.41,2.10,-0.88,2.93,57 
-2.47,-10.43,-8.56,2.10,-1.14,2.65,57 
-2.48,-10.65,-8.69,2.10,-1.47,2.30,57 
-2.48,-10.83,-8.88,2.13,-1.82,1.94,57 
-2.48,-11.02,-8.98,2.14,-2.14,1.63,57 
-2.47,-11.22,-9.18,2.12,-2.37,1.42,57 
-2.46,-11.43,-9.28,2.12,-2.54,1.26,57 
-2.46,-11.65,-9.52,2.10,-2.65,1.16,57 
-2.45,-11.87,-9.66,2.10,-2.73,1.08,57 
-2.44,-12.09,-9.80,2.09,-2.80,1.02,57 
-2.44,-12.26,-10.08,2.10,-2.84,0.98,57 
-2.43,-12.43,-10.19,2.10,-2.88,0.94,57 
-2.42,-12.60,-10.41,2.09,-2.90,0.92,57 
-2.39,-12.80,-10.55,2.09,-2.91,0.90,57 
-2.34,-12.98,-10.81,2.04,-2.92,0.89,57 
-2.30,-13.19,-10.96,2.00,-2.93,0.87,57 
-2.25,-13.40,-11.11,1.96,-2.94,0.86,57 
-2.21,-13.61,-11.41,1.87,-2.95,0.85,57 
-2.18,-13.81,-11.54,1.84,-2.96,0.84,57 
-2.18,-14.02,-11.79,1.82,-2.97,0.83,57 
-2.17,-14.20,-11.89,1.83,-2.98,0.82,57 
-2.15,-14.42,-12.16,1.80,-2.98,0.81,57 
-2.11,-14.63,-12.31,1.77,-2.98,0.81,57 
-2.08,-14.85,-12.47,1.73,-2.98,0.81,57 
-2.17,-15.05,-12.67,1.76,-3.00,0.81,57 
-2.26,-15.25,-12.77,1.85,-3.01,0.80,57 
-2.23,-15.43,-13.01,1.91,-3.02,0.79,57 
-2.20,-15.61,-13.15,1.87,-3.02,0.79,57 
-2.18,-15.82,-13.49,1.84,-3.02,0.78,57 
-2.19,-16.04,-13.69,1.85,-3.03,0.78,57 
-2.19,-16.24,-13.88,1.85,-3.03,0.78,57 
-2.21,-16.40,-14.22,1.86,-3.04,0.77,57 
-2.22,-16.51,-14.33,1.87,-3.05,0.76,57 
-2.23,-16.61,-14.53,1.89,-3.05,0.76,57 
-2.23,-16.71,-14.62,1.90,-3.06,0.75,57 
-2.22,-16.86,-14.85,1.89,-3.06,0.75,57 
-2.21,-17.01,-14.98,1.87,-3.06,0.75,57 
-2.21,-17.16,-15.13,1.86,-3.06,0.75,57 
-2.21,-17.29,-15.35,1.86,-3.07,0.74,57 
-2.23,-17.42,-15.45,1.88,-3.08,0.73,57 
-2.24,-17.55,-15.60,1.91,-3.08,0.72,57 
-2.24,-17.70,-15.68,1.92,-3.08,0.72,57 
-2.23,-17.87,-15.88,1.91,-3.08,0.72,57 
-2.22,-18.09,-16.03,1.91,-3.08,0.72,57 
-2.19,-18.30,-16.19,1.91,-3.08,0.72,57 
-2.15,-18.53,-16.54,1.85,-3.07,0.72,57 
-2.11,-18.75,-16.73,1.81,-3.07,0.72,57 
-2.11,-18.95,-17.10,1.78,-3.07,0.72,57 
-2.10,-19.12,-17.25,1.77,-3.08,0.71,57 
-2.11,-19.26,-17.51,1.79,-3.08,0.70,57 
-2.11,-19.39,-17.60,1.80,-3.08,0.70,57 
-2.10,-19.54,-17.71,1.79,-3.08,0.70,57 
-2.08,-19.70,-17.98,1.75,-3.08,0.69,57 
-2.06,-19.88,-18.12,1.73,-3.08,0.69,57 
-2.06,-20.05,-18.37,1.75,-3.08,0.69,57 
-2.05,-20.22,-18.51,1.75,-3.08,0.69,57 
-2.02,-20.39,-18.76,1.72,-3.08,0.68,57 
-2.00,-20.58,-18.89,1.70,-3.08,0.68,57 
-1.97,-20.76,-19.01,1.68,-3.07,0.68,57 
-1.96,-20.95,-19.24,1.64,-3.07,0.68,57 
-1.94,-21.16,-19.35,1.63,-3.07,0.68,57 
-1.92,-21.39,-19.60,1.60,-3.07,0.68,57 
-1.90,-21.61,-19.73,1.58,-3.07,0.68,57 
-1.89,-21.86,-20.01,1.57,-3.07,0.68,57 
-1.90,-22.09,-20.15,1.59,-3.07,0.68,57 
-1.89,-22.33,-20.29,1.59,-3.07,0.68,57 
-1.88,-22.54,-20.56,1.58,-3.06,0.68,57 
-1.85,-22.75,-20.69,1.56,-3.06,0.69,57 
-1.83,-23.01,-20.98,1.54,-3.06,0.69,57 
-1.80,-23.30,-21.16,1.51,-3.06,0.70,57 
-1.77,-23.63,-21.49,1.48,-3.06,0.70,57 
-1.75,-23.94,-21.65,1.47,-3.05,0.70,57 
-1.75,-24.22,-21.81,1.49,-3.05,0.70,57 
-1.73,-24.51,-22.13,1.49,-3.05,0.70,57 
-1.69,-24.82,-22.31,1.47,-3.04,0.70,57 
-1.65,-25.13,-22.69,1.40,-3.04,0.70,57 
-1.61,-25.47,-22.94,1.36,-3.04,0.71,57 
-1.58,-25.82,-23.42,1.32,-3.04,0.71,57 
-1.58,-26.14,-23.66,1.32,-3.04,0.71,57 
-1.59,-26.42,-23.87,1.32,-3.04,0.70,57 
-1.59,-26.68,-24.25,1.32,-3.03,0.69,57 
-1.60,-26.92,-24.43,1.32,-3.03,0.69,57 
-1.63,-27.15,-24.78,1.37,-3.03,0.68,57 
-1.65,-27.37,-24.96,1.39,-3.03,0.68,57 
-1.67,-27.59,-25.36,1.40,-3.03,0.67,57 
-1.70,-27.79,-25.57,1.42,-3.03,0.67,57 
-1.75,-27.96,-25.76,1.47,-3.03,0.66,57 
-1.78,-28.09,-26.14,1.58,-3.03,0.65,57 
-1.80,-28.21,-26.31,1.60,-3.02,0.64,57 
-1.81,-28.30,-26.62,1.63,-3.02,0.64,57 
-1.82,-28.38,-26.74,1.66,-3.01,0.63,57 
-1.79,-28.47,-27.01,1.64,-3.01,0.63,57 
-1.74,-28.59,-27.18,1.59,-3.01,0.63,57 
-1.70,-28.74,-27.38,1.55,-3.00,0.63,57 
-1.70,-28.85,-27.70,1.54,-3.00,0.62,57 
-1.72,-28.96,-27.85,1.56,-2.99,0.61,57 
-1.72,-29.05,-28.09,1.60,-2.97,0.60,57 
-1.71,-29.14,-28.19,1.61,-2.96,0.59,57 
-1.68,-29.24,-28.41,1.59,-2.96,0.59,57 
-1.62,-29.36,-28.54,1.55,-2.96,0.60,57 
-1.56,-29.50,-28.70,1.51,-2.96,0.61,57 
-1.49,-29.65,-29.05,1.39,-2.96,0.61,57 
-1.42,-29.81,-29.20,1.32,-2.95,0.61,57 
-1.37,-29.98,-29.52,1.21,-2.95,0.61,57 
-1.35,-30.14,-29.66,1.18,-2.94,0.60,57 
-1.35,-30.28,-29.95,1.18,-2.94,0.60,57 
-1.36,-30.41,-30.09,1.20,-2.94,0.60,57 
-1.36,-30.54,-30.24,1.21,-2.94,0.60,57 
-1.36,-30.65,-30.50,1.20,-2.94,0.60,57 
-1.37,-30.75,-30.64,1.21,-2.93,0.59,57 
-1.37,-30.85,-30.87,1.25,-2.92,0.58,57 
-1.35,-30.93,-30.98,1.23,-2.91,0.58,57 
-1.35,-31.01,-31.23,1.23,-2.90,0.57,57 
-1.34,-31.09,-31.35,1.23,-2.89,0.56,57 
-1.32,-31.16,-31.47,1.22,-2.88,0.55,57 
-1.30,-31.23,-31.71,1.18,-2.87,0.54,57 
-1.29,-31.28,-31.81,1.17,-2.87,0.54,57 
-1.28,-31.33,-32.00,1.16,-2.85,0.53,57 
-1.29,-31.37,-32.07,1.17,-2.83,0.50,57 
-1.28,-31.40,-32.18,1.17,-2.81,0.48,57 
-1.27,-31.45,-32.24,1.17,-2.79,0.46,57 
-1.26,-31.51,-32.32,1.16,-2.78,0.45,57 
-1.22,-31.58,-32.45,1.12,-2.77,0.45,57 
-1.19,-31.66,-32.53,1.08,-2.75,0.44,57 
-1.17,-31.75,-32.70,1.04,-2.74,0.42,57 
-1.16,-31.84,-32.78,1.03,-2.72,0.40,57 
-1.17,-31.94,-32.95,1.02,-2.70,0.38,57 
-1.18,-32.02,-33.03,1.03,-2.67,0.35,57 
-1.20,-32.09,-33.10,1.05,-2.64,0.32,57 
-1.20,-32.15,-33.26,1.07,-2.61,0.29,57 
-1.21,-32.20,-33.34,1.08,-2.57,0.26,57 
-1.22,-32.23,-33.48,1.08,-2.54,0.22,57 
-1.23,-32.26,-33.53,1.09,-2.50,0.18,57 
-1.24,-32.28,-33.59,1.10,-2.44,0.13,57 
-1.26,-32.28,-33.60,1.11,-2.39,0.09,57 
-1.29,-32.31,-33.63,1.14,-2.34,0.04,57 
-1.28,-32.36,-33.72,1.16,-2.30,0.00,57 
-1.28,-32.41,-33.78,1.15,-2.24,-0.05,57 
-1.28,-32.46,-33.91,1.15,-2.14,-0.14,57 
-1.29,-32.49,-33.95,1.15,-2.04,-0.22,57 
-1.30,-32.52,-34.03,1.16,-1.96,-0.30,57 
-1.31,-32.55,-34.06,1.17,-1.87,-0.38,57 
-1.32,-32.58,-34.11,1.18,-1.80,-0.44,57 
-1.33,-32.59,-34.21,1.21,-1.74,-0.49,57 
-1.36,-32.60,-34.25,1.24,-1.70,-0.53,57 
-1.36,-32.60,-34.35,1.26,-1.68,-0.55,57 
-1.35,-32.59,-34.38,1.27,-1.66,-0.57,57 
-1.34,-32.58,-34.45,1.27,-1.63,-0.59,57 
-1.33,-32.56,-34.48,1.26,-1.63,-0.59,57 
-1.29,-32.56,-34.51,1.23,-1.60,-0.62,57 
-1.25,-32.55,-34.56,1.16,-1.58,-0.63,57 
-1.21,-32.54,-34.59,1.11,-1.58,-0.62,57 
-1.21,-32.54,-34.64,1.09,-1.59,-0.61,57 
-1.21,-32.55,-34.66,1.07,-1.60,-0.60,57 
-1.23,-32.53,-34.67,1.08,-1.64,-0.57,57 
-1.25,-32.50,-34.64,1.09,-1.66,-0.57,57 
-1.27,-32.47,-34.60,1.11,-1.67,-0.56,57 
-1.30,-32.44,-34.55,1.15,-1.66,-0.57,57 
-1.33,-32.42,-34.51,1.17,-1.65,-0.59,57 
-1.36,-32.43,-34.48,1.21,-1.58,-0.65,57 
-1.38,-32.43,-34.48,1.23,-1.53,-0.69,57 
-1.40,-32.44,-34.48,1.28,-1.44,-0.77,57 
-1.42,-32.46,-34.49,1.30,-1.35,-0.85,57 
-1.41,-32.48,-34.51,1.30,-1.24,-0.95,57 
-1.39,-32.50,-34.57,1.28,-1.20,-0.98,57 
-1.38,-32.51,-34.59,1.26,-1.20,-0.99,57 
-1.38,-32.49,-34.60,1.25,-1.24,-0.95,57 
-1.37,-32.47,-34.59,1.24,-1.27,-0.93,57 
-1.37,-32.44,-34.52,1.25,-1.27,-0.94,57 
-1.37,-32.42,-34.47,1.26,-1.21,-1.00,57 
-1.37,-32.40,-34.42,1.26,-1.11,-1.09,57 
-1.35,-32.42,-34.45,1.22,-1.00,-1.20,57 
-1.34,-32.45,-34.47,1.21,-0.92,-1.28,57 
-1.32,-32.47,-34.52,1.18,-0.89,-1.31,57 
-1.31,-32.46,-34.52,1.17,-0.88,-1.32,57 
-1.32,-32.44,-34.52,1.16,-0.89,-1.30,57 
-1.33,-32.42,-34.50,1.17,-0.93,-1.25,57 
-1.32,-32.40,-34.49,1.17,-0.94,-1.23,57 
-1.31,-32.37,-34.46,1.14,-0.97,-1.20,57 
-1.32,-32.36,-34.44,1.14,-1.00,-1.16,57 
-1.33,-32.33,-34.38,1.18,-1.04,-1.11,57 
-1.32,-32.30,-34.36,1.16,-1.07,-1.06,57 
-1.32,-32.29,-34.32,1.14,-1.12,-1.00,57 
-1.34,-32.27,-34.28,1.16,-1.14,-0.99,57 
-1.35,-32.22,-34.22,1.18,-1.16,-0.97,57 
-1.34,-32.21,-34.15,1.15,-1.10,-1.02,57 
-1.34,-32.20,-34.12,1.14,-1.03,-1.08,57 
-1.34,-32.20,-34.08,1.13,-1.00,-1.12,57 
-1.36,-32.20,-34.07,1.14,-1.03,-1.09,57 
-1.38,-32.19,-34.05,1.19,-1.07,-1.04,57 
-1.39,-32.18,-34.05,1.20,-1.18,-0.93,57 
-1.40,-32.16,-34.04,1.21,-1.32,-0.79,57 
-1.40,-32.11,-33.99,1.20,-1.54,-0.60,57 
-1.40,-32.08,-33.97,1.21,-1.72,-0.45,57 
-1.40,-32.04,-33.92,1.22,-1.94,-0.27,57 
-1.40,-32.00,-33.89,1.23,-2.13,-0.12,57 
-1.39,-31.97,-33.85,1.21,-2.33,0.04,57 
-1.39,-31.94,-33.84,1.20,-2.48,0.15,57 
-1.38,-31.90,-33.83,1.18,-2.59,0.24,57 
-1.40,-31.84,-33.80,1.19,-2.68,0.30,57 
-1.43,-31.75,-33.75,1.21,-2.74,0.35,57 
-1.45,-31.66,-33.63,1.25,-2.79,0.40,57 
-1.46,-31.57,-33.56,1.25,-2.85,0.45,57 
-1.46,-31.50,-33.46,1.25,-2.90,0.49,57 
-1.46,-31.44,-33.41,1.24,-2.92,0.51,57 
-1.47,-31.38,-33.35,1.25,-2.93,0.52,57 
-1.48,-31.33,-33.22,1.27,-2.94,0.53,57 
-1.48,-31.27,-33.15,1.26,-2.96,0.55,57 
-1.47,-31.26,-33.05,1.24,-2.98,0.56,57 
-1.48,-31.23,-33.00,1.24,-3.00,0.57,57 
-1.50,-31.21,-32.91,1.25,-3.01,0.59,57 
-1.53,-31.18,-32.86,1.27,-3.03,0.60,57 
-1.56,-31.16,-32.82,1.30,-3.05,0.61,57 
-1.58,-31.14,-32.78,1.35,-3.05,0.62,57 
-1.60,-31.11,-32.75,1.37,-3.06,0.62,57 
-1.60,-31.05,-32.68,1.39,-3.07,0.63,57 
-1.59,-31.02,-32.66,1.38,-3.08,0.64,57 
-1.57,-30.97,-32.62,1.37,-3.09,0.66,57 
-1.55,-30.92,-32.61,1.35,-3.11,0.67,57 
-1.53,-30.87,-32.59,1.33,-3.12,0.69,57 
-1.52,-30.82,-32.57,1.29,-3.11,0.68,57 
-1.52,-30.76,-32.55,1.29,-3.09,0.66,57 
-1.53,-30.65,-32.47,1.32,-3.07,0.64,57 
-1.53,-30.54,-32.41,1.32,-3.06,0.62,57 
-1.53,-30.44,-32.27,1.32,-3.05,0.62,57 
-1.52,-30.32,-32.18,1.32,-3.05,0.63,57 
-1.49,-30.23,-32.12,1.30,-3.07,0.64,57 
-1.46,-30.15,-32.01,1.23,-3.09,0.66,57 
-1.42,-30.10,-31.98,1.19,-3.10,0.68,57 
-1.41,-30.04,-31.89,1.14,-3.11,0.69,57 
-1.39,-29.99,-31.84,1.11,-3.11,0.69,57 
-1.41,-29.92,-31.74,1.11,-3.12,0.69,57 
-1.42,-29.85,-31.68,1.12,-3.12,0.69,57 
-1.45,-29.78,-31.62,1.13,-3.13,0.70,57 
-1.47,-29.69,-31.52,1.15,-3.14,0.70,57 
-1.50,-29.60,-31.46,1.18,3.14,0.70,57 
-1.51,-29.48,-31.34,1.19,3.13,0.70,57 
-1.53,-29.36,-31.27,1.20,3.13,0.70,57 
-1.55,-29.24,-31.12,1.23,3.13,0.70,57 
-1.59,-29.10,-31.02,1.26,3.13,0.70,57 
-1.61,-28.96,-30.92,1.27,3.12,0.69,57 
-1.64,-28.83,-30.73,1.31,3.12,0.69,57 
-1.67,-28.71,-30.64,1.33,3.12,0.69,57 
-1.69,-28.57,-30.42,1.37,3.12,0.69,57 
-1.71,-28.45,-30.31,1.38,3.11,0.69,57 
-1.73,-28.34,-30.11,1.41,3.11,0.69,57 
-1.75,-28.24,-30.01,1.41,3.10,0.69,57 
-1.76,-28.14,-29.90,1.42,3.10,0.70,57 
-1.78,-28.07,-29.70,1.42,3.09,0.70,57 
-1.81,-27.99,-29.59,1.44,3.08,0.70,57 
-1.83,-27.93,-29.44,1.48,3.07,0.71,57 
-1.84,-27.87,-29.37,1.49,3.07,0.71,57 
-1.86,-27.81,-29.23,1.50,3.06,0.71,57 
-1.89,-27.74,-29.14,1.52,3.06,0.71,57 
-1.92,-27.66,-29.06,1.54,3.05,0.71,57 
-1.95,-27.59,-28.90,1.58,3.05,0.71,57 
-1.98,-27.52,-28.83,1.61,3.04,0.72,57 
-2.00,-27.44,-28.62,1.63,3.03,0.72,57 
-2.03,-27.38,-28.54,1.65,3.03,0.72,57 
-2.06,-27.33,-28.37,1.72,3.03,0.72,57 
-2.07,-27.30,-28.33,1.74,3.02,0.72,57 
-2.07,-27.27,-28.29,1.74,3.02,0.72,57 
-2.09,-27.24,-28.21,1.76,3.03,0.71,57 
-2.12,-27.19,-28.15,1.77,3.03,0.70,57 
-2.13,-27.11,-27.99,1.79,3.04,0.69,57 
-2.12,-27.01,-27.84,1.77,3.04,0.68,57 
-2.12,-26.96,-27.62,1.82,3.04,0.69,57 
-2.10,-26.93,-27.55,1.80,3.03,0.69,57 
-2.09,-26.93,-27.50,1.78,3.03,0.70,57 
-2.09,-26.96,-27.47,1.77,3.02,0.71,57 
-2.07,-26.99,-27.48,1.76,3.02,0.71,57 
-2.11,-26.99,-27.42,1.78,3.02,0.71,57 
-2.12,-26.97,-27.39,1.79,3.02,0.70,57 
-2.13,-26.93,-27.28,1.80,3.02,0.71,57 
-2.11,-26.91,-27.25,1.79,3.02,0.71,57 
-2.11,-26.89,-27.22,1.79,3.02,0.71,57 
-2.10,-26.86,-27.14,1.78,3.02,0.70,57 
-2.08,-26.82,-27.09,1.76,3.02,0.70,57 
-2.06,-26.80,-27.05,1.73,3.02,0.71,57 
-2.05,-26.77,-27.03,1.70,3.02,0.71,57 
-2.04,-26.73,-26.98,1.68,3.02,0.70,57 
-2.04,-26.67,-26.93,1.67,3.02,0.70,57 
-2.04,-26.61,-26.89,1.67,3.02,0.70,57 
-2.06,-26.55,-26.79,1.68,3.02,0.70,57 
-2.08,-26.49,-26.75,1.69,3.02,0.69,57 
-2.11,-26.42,-26.65,1.72,3.01,0.69,57 
-2.12,-26.36,-26.62,1.73,3.01,0.69,57 
-2.13,-26.28,-26.55,1.75,3.01,0.69,57 
-2.15,-26.21,-26.53,1.76,3.01,0.69,57 
-2.17,-26.11,-26.50,1.78,3.01,0.68,57 
-2.19,-26.00,-26.42,1.80,3.01,0.67,57 
-2.21,-25.88,-26.36,1.82,3.02,0.67,57 
-2.22,-25.74,-26.22,1.86,3.02,0.66,57 
-2.23,-25.61,-26.16,1.86,3.02,0.66,57 
-2.21,-25.49,-26.11,1.84,3.02,0.66,57 
-2.22,-25.35,-26.06,1.84,3.02,0.65,57 
-2.22,-25.21,-26.01,1.83,3.02,0.65,57 
-2.24,-25.06,-25.87,1.85,3.02,0.64,57 
-2.25,-24.90,-25.78,1.85,3.02,0.63,57 
-2.27,-24.74,-25.57,1.87,3.02,0.63,57 
-2.27,-24.59,-25.49,1.88,3.02,0.63,57 
-2.28,-24.45,-25.35,1.89,3.02,0.62,57 
-2.27,-24.33,-25.29,1.88,3.02,0.62,57 
-2.28,-24.19,-25.20,1.88,3.02,0.61,57 
-2.28,-24.05,-25.00,1.90,3.02,0.61,57 
-2.29,-23.91,-24.89,1.90,3.02,0.60,57 
-2.30,-23.80,-24.71,1.91,3.02,0.60,57 
-2.29,-23.70,-24.64,1.90,3.02,0.60,57 
-2.30,-23.60,-24.52,1.89,3.02,0.60,57 
-2.30,-23.50,-24.45,1.89,3.02,0.59,57 
-2.32,-23.42,-24.39,1.90,3.02,0.59,57 
-2.32,-23.35,-24.27,1.90,3.02,0.58,57 
-2.35,-23.25,-24.21,1.91,3.02,0.57,57 
-2.37,-23.11,-24.05,1.95,3.01,0.56,57 
-2.39,-22.95,-23.96,1.97,3.01,0.55,57 
-2.39,-22.78,-23.73,1.97,3.01,0.55,57 
-2.40,-22.63,-23.64,1.97,3.01,0.55,57 
-2.40,-22.49,-23.55,1.97,3.01,0.55,57 
-2.42,-22.36,-23.39,1.98,3.01,0.54,57 
-2.43,-22.21,-23.31,1.99,3.00,0.54,57 
-2.44,-22.06,-23.12,2.01,3.00,0.53,57 
-2.45,-21.90,-23.01,2.02,3.00,0.53,57 
-2.46,-21.75,-22.80,2.04,3.00,0.52,57 
-2.45,-21.61,-22.71,2.02,3.00,0.52,57 
-2.45,-21.49,-22.63,2.02,3.00,0.52,57 
-2.45,-21.36,-22.51,2.01,3.00,0.52,57 
-2.44,-21.22,-22.45,2.00,3.00,0.52,57 
-2.44,-21.06,-22.29,1.98,3.00,0.51,57 
-2.44,-20.90,-22.20,1.97,3.00,0.50,57 
-2.45,-20.74,-21.99,1.98,2.99,0.50,57 
-2.47,-20.58,-21.91,1.99,2.99,0.49,57 
-2.49,-20.40,-21.78,2.00,2.99,0.48,57 
-2.50,-20.22,-21.50,2.02,2.99,0.47,57 
-2.52,-20.04,-21.37,2.03,2.98,0.46,57 
-2.50,-19.90,-21.19,2.02,2.98,0.46,57 
-2.49,-19.76,-21.14,2.00,2.98,0.46,57 
-2.49,-19.58,-21.05,1.98,2.98,0.46,57 
-2.49,-19.38,-20.96,1.98,2.98,0.45,57 
-2.51,-19.18,-20.88,1.98,2.97,0.44,57 
-2.53,-18.96,-20.68,2.01,2.97,0.43,57 
-2.54,-18.74,-20.58,2.01,2.96,0.42,57 
-2.56,-18.50,-20.36,2.04,2.95,0.41,57 
-2.58,-18.25,-20.25,2.05,2.95,0.40,57 
-2.60,-17.98,-20.00,2.08,2.94,0.38,57 
-2.61,-17.71,-19.85,2.08,2.93,0.37,57 
-2.64,-17.44,-19.72,2.11,2.92,0.35,57 
-2.65,-17.16,-19.39,2.08,2.91,0.33,57 
-2.68,-16.86,-19.19,2.10,2.90,0.31,57 
-2.71,-16.57,-18.79,2.16,2.89,0.29,57 
-2.73,-16.29,-18.58,2.16,2.88,0.28,57 
-2.75,-16.03,-18.21,2.20,2.87,0.27,57 
-2.76,-15.79,-18.03,2.22,2.86,0.25,57 
-2.78,-15.57,-17.85,2.23,2.85,0.24,57 
-2.79,-15.36,-17.49,2.24,2.84,0.22,57 
-2.78,-15.17,-17.32,2.22,2.83,0.21,57 
-2.76,-15.00,-17.03,2.22,2.82,0.20,57 
-2.76,-14.83,-16.90,2.21,2.81,0.19,57 
-2.76,-14.67,-16.63,2.21,2.81,0.17,57 
-2.73,-14.50,-16.49,2.18,2.80,0.16,57 
-2.72,-14.32,-16.34,2.16,2.79,0.14,57 
-2.71,-14.15,-16.07,2.15,2.78,0.13,57 
