-2.64,0.12,0.55,2.30,57 
-2.64,0.13,0.56,2.30,57 
-2.65,0.12,0.55,2.31,57 
-2.64,0.12,0.54,2.30,57 
-2.64,0.12,0.54,2.31,57 
-2.65,0.11,0.52,2.32,57 
-2.63,0.12,0.53,2.29,57 
-2.64,0.11,0.53,2.30,57 
-2.65,0.11,0.51,2.32,57 
-2.63,0.11,0.52,2.29,57 
-2.64,0.10,0.51,2.29,57 
-2.65,0.10,0.51,2.31,57 
-2.64,0.10,0.51,2.30,57 
-2.63,0.10,0.50,2.28,57 
-2.64,0.11,0.51,2.29,57 
-2.64,0.10,0.50,2.29,57 
-2.64,0.11,0.51,2.29,57 
-2.64,0.11,0.51,2.29,57 
-2.63,0.11,0.50,2.28,57 
-2.63,0.11,0.50,2.28,57 
-2.64,0.11,0.49,2.29,57 
-2.63,0.11,0.49,2.28,57 
-2.64,0.11,0.50,2.28,57 
-2.65,0.11,0.49,2.30,57 
-2.64,0.11,0.49,2.28,57 
-2.64,0.11,0.50,2.28,57 
-2.64,0.10,0.49,2.29,57 
-2.64,0.10,0.49,2.28,57 
-2.65,0.10,0.49,2.29,57 
-2.65,0.10,0.49,2.30,57 
-2.64,0.10,0.49,2.28,57 
-2.64,0.10,0.49,2.28,57 
-2.64,0.10,0.48,2.28,57 
-2.63,0.10,0.49,2.27,57 
-2.64,0.10,0.48,2.27,57 
-2.65,0.10,0.48,2.29,57 
-2.64,0.10,0.48,2.28,57 
-2.64,0.10,0.48,2.28,57 
-2.65,0.10,0.48,2.28,57 
-2.63,0.10,0.49,2.25,57 
-2.64,0.11,0.50,2.27,57 
-2.65,0.10,0.49,2.28,57 
-2.64,0.10,0.49,2.27,57 
-2.65,0.09,0.48,2.28,57 
-2.66,0.09,0.47,2.29,57 
-2.66,0.09,0.47,2.29,57 
-2.66,0.09,0.48,2.29,57 
-2.66,0.09,0.47,2.29,57 
-2.65,0.09,0.46,2.28,57 
-2.66,0.09,0.47,2.29,57 
-2.67,0.09,0.46,2.30,57 
-2.66,0.09,0.47,2.29,57 
-2.67,0.09,0.47,2.30,57 
-2.67,0.09,0.48,2.30,57 
-2.66,0.09,0.47,2.28,57 
-2.66,0.09,0.47,2.29,57 
-2.67,0.09,0.48,2.29,57 
-2.67,0.09,0.48,2.30,57 
-2.67,0.09,0.49,2.30,57 
-2.66,0.09,0.48,2.29,57 
-2.67,0.09,0.48,2.30,57 
-2.67,0.08,0.45,2.29,57 
-2.67,0.07,0.44,2.30,57 
-2.67,0.06,0.42,2.29,57 
-2.67,0.06,0.42,2.29,57 
-2.65,0.07,0.43,2.26,57 
-2.67,0.07,0.44,2.29,57 
-2.67,0.06,0.43,2.29,57 
-2.66,0.06,0.43,2.27,57 
-2.67,0.06,0.42,2.30,57 
-2.66,0.05,0.41,2.28,57 
-2.65,0.06,0.42,2.25,57 
-2.66,0.05,0.42,2.28,84 
-2.66,0.17,0.70,2.27,84 
-2.63,-1.03,2.49,2.28,84 
-2.49,-3.04,3.45,2.06,84 
-2.50,-5.91,2.95,2.10,84 
-2.48,-8.38,3.05,2.12,84 
-2.30,-11.25,3.37,1.87,84 
-2.34,-14.62,3.17,1.98,84 
-2.36,-18.14,2.54,2.09,84 
-2.13,-22.08,1.08,1.75,84 
-2.19,-25.81,-0.10,1.88,84 
-2.15,-29.60,-1.55,1.89,84 
-1.90,-32.97,-2.35,1.52,84 
-2.00,-36.51,-3.55,1.73,84 
-2.00,-40.49,-5.64,1.81,84 
-1.95,-43.75,-8.32,1.22,84 
-1.93,-45.14,-11.03,1.70,84 
-1.88,-45.87,-12.88,1.65,84 
-1.69,-46.39,-14.90,1.30,84 
-1.92,-46.13,-16.40,1.71,84 
-1.79,-45.85,-17.44,1.50,84 
-1.66,-45.94,-18.91,1.24,84 
-1.88,-45.81,-20.19,1.62,84 
-1.72,-45.68,-21.28,1.36,84 
-1.68,-45.83,-22.52,1.27,84 
-1.87,-45.88,-23.87,1.60,84 
-1.72,-45.81,-24.88,1.36,84 
-1.71,-45.96,-26.12,1.33,84 
-1.87,-45.96,-27.27,1.61,84 
-1.71,-45.97,-28.27,1.34,84 
-1.76,-46.06,-29.37,1.40,84 
-1.87,-46.05,-30.40,1.60,84 
-1.71,-46.10,-31.38,1.34,84 
-1.78,-46.17,-32.38,1.44,84 
-1.86,-46.17,-33.32,1.59,84 
-1.72,-46.23,-34.24,1.34,84 
-1.82,-46.27,-35.11,1.49,84 
-1.84,-46.28,-35.94,1.55,84 
-1.73,-46.34,-36.82,1.35,84 
-1.82,-46.36,-37.59,1.51,84 
-1.81,-46.38,-38.36,1.50,84 
-1.74,-46.45,-39.17,1.36,84 
-1.84,-46.44,-39.83,1.53,84 
-1.80,-46.47,-40.53,1.47,84 
-1.75,-46.51,-41.20,1.37,84 
-1.83,-46.51,-41.84,1.52,84 
-1.78,-46.56,-42.50,1.43,84 
-1.76,-46.59,-43.10,1.39,84 
-1.84,-46.60,-43.68,1.54,84 
-1.78,-46.64,-44.27,1.43,84 
-1.79,-46.66,-44.80,1.43,84 
-1.84,-46.69,-45.32,1.53,84 
-1.78,-46.73,-45.88,1.43,84 
-1.81,-46.75,-46.35,1.48,84 
-1.85,-46.77,-46.82,1.55,84 
-1.79,-46.80,-47.32,1.44,84 
-1.82,-46.82,-47.73,1.49,84 
-1.84,-46.84,-48.14,1.53,84 
-1.79,-46.85,-48.54,1.44,84 
-1.83,-46.86,-48.91,1.50,84 
-1.84,-46.88,-49.28,1.52,84 
-1.80,-46.90,-49.63,1.46,84 
-1.83,-46.92,-49.98,1.50,84 
-1.82,-46.93,-50.30,1.48,84 
-1.80,-46.95,-50.61,1.45,84 
-1.83,-46.98,-50.91,1.50,84 
-1.81,-47.00,-51.22,1.47,84 
-1.80,-47.01,-51.48,1.45,84 
-1.83,-47.04,-51.74,1.49,84 
-1.81,-47.05,-52.01,1.46,84 
-1.82,-47.06,-52.22,1.47,84 
-1.83,-47.07,-52.43,1.50,84 
-1.81,-47.08,-52.63,1.47,84 
-1.83,-47.09,-52.84,1.49,84 
-1.84,-47.09,-53.01,1.51,84 
-1.82,-47.10,-53.17,1.47,84 
-1.83,-47.11,-53.35,1.49,84 
-1.84,-47.12,-53.50,1.50,84 
-1.82,-47.12,-53.63,1.47,84 
-1.83,-47.14,-53.76,1.49,84 
-1.83,-47.15,-53.92,1.48,84 
-1.83,-47.16,-54.03,1.48,84 
-1.84,-47.17,-54.13,1.50,84 
-1.84,-47.18,-54.27,1.49,84 
-1.84,-47.17,-54.39,1.49,84 
-1.84,-47.13,-54.57,1.49,84 
-1.83,-46.97,-54.50,1.48,84 
-1.82,-46.96,-54.57,1.46,84 
-1.84,-46.90,-54.76,1.49,84 
-1.83,-46.71,-54.42,1.47,84 
-1.81,-46.89,-54.67,1.43,84 
-1.86,-46.84,-54.74,1.52,84 
-1.83,-46.81,-54.61,1.47,84 
-1.84,-46.92,-54.79,1.47,84 
-1.87,-46.84,-54.76,1.53,84 
-1.83,-46.87,-54.73,1.46,84 
-1.84,-46.92,-54.83,1.47,84 
-1.85,-46.86,-54.77,1.49,84 
-1.82,-46.91,-54.80,1.44,84 
-1.83,-46.92,-54.82,1.46,84 
-1.84,-46.90,-54.75,1.48,84 
-1.82,-46.95,-54.82,1.44,84 
-1.84,-46.92,-54.77,1.47,84 
-1.84,-46.95,-54.75,1.48,84 
-1.83,-46.97,-54.79,1.47,84 
-1.85,-46.95,-54.71,1.50,84 
-1.84,-46.98,-54.71,1.48,84 
-1.84,-46.98,-54.69,1.48,84 
-1.85,-46.98,-54.65,1.49,84 
-1.85,-47.00,-54.62,1.49,84 
-1.85,-46.99,-54.57,1.49,84 
-1.84,-47.01,-54.56,1.48,84 
-1.85,-47.00,-54.48,1.49,84 
-1.85,-47.01,-54.41,1.49,84 
-1.84,-47.03,-54.40,1.46,84 
-1.85,-47.01,-54.29,1.48,84 
-1.81,-47.07,-54.32,1.41,84 
-1.85,-47.01,-54.17,1.48,84 
-1.86,-47.05,-54.16,1.50,84 
-1.82,-47.05,-54.12,1.44,30 
-1.83,-47.11,-54.47,1.43,30 
-1.87,-45.66,-55.40,1.38,30 
-1.91,-43.51,-55.12,1.46,30 
-1.82,-41.65,-55.44,1.23,30 
-1.95,-38.98,-55.61,1.41,30 
-1.92,-35.89,-54.77,1.35,30 
-1.91,-33.10,-54.82,1.26,30 
-2.10,-29.61,-53.98,1.56,30 
-1.98,-26.53,-53.48,1.29,30 
-1.93,-23.38,-53.13,1.13,30 
-2.19,-19.62,-51.78,1.54,30 
-2.15,-16.07,-50.68,1.43,30 
-2.29,-12.60,-49.60,1.60,30 
-2.48,-8.93,-48.05,1.89,30 
-2.51,-5.77,-47.33,1.89,30 
-2.60,-2.04,-45.46,1.97,30 
-2.78,1.58,-43.73,2.24,30 
-2.90,5.27,-41.79,2.41,30 
-3.05,8.96,-39.74,2.61,30 
-3.19,12.72,-37.49,2.80,30 
-3.14,16.42,-35.24,2.66,30 
-3.27,20.24,-32.70,2.82,30 
-3.48,24.24,-29.79,3.13,30 
-3.55,27.99,-27.19,3.19,30 
-3.66,31.52,-24.91,3.31,30 
-3.76,35.45,-21.89,3.44,30 
-3.86,39.11,-18.29,3.54,30 
-4.05,42.76,-15.52,3.80,30 
-4.26,46.67,-12.33,4.11,30 
-4.28,48.15,-8.88,4.14,30 
-4.17,48.42,-6.29,3.92,30 
-4.48,49.04,-3.59,4.46,30 
-4.15,48.99,-0.71,3.90,30 
-4.18,48.50,0.81,3.90,30 
-4.13,48.46,3.39,4.43,30 
-3.64,48.24,5.51,3.57,30 
-3.96,48.30,7.59,4.07,30 
-4.05,48.34,9.86,4.28,30 
-3.65,48.38,11.88,3.52,30 
-4.03,48.42,13.98,4.16,30 
-3.86,48.39,15.80,3.89,30 
-3.74,48.53,17.98,3.64,30 
-4.01,48.41,19.58,4.11,30 
-3.81,48.58,21.54,3.77,30 
-3.80,48.53,23.33,3.71,30 
-4.03,48.60,24.99,4.12,30 
-3.78,48.63,26.67,3.69,30 
-3.88,48.67,28.34,3.83,30 
-4.00,48.68,29.87,4.05,30 
-3.81,48.74,31.35,3.71,30 
-3.98,48.76,32.89,3.97,30 
-3.97,48.75,34.20,3.97,30 
-3.91,48.84,35.71,3.84,30 
-4.01,48.80,36.92,4.00,30 
-4.01,48.90,38.31,4.01,30 
-3.93,48.87,39.51,3.84,30 
-4.06,48.93,40.71,4.06,30 
-3.99,48.94,41.83,3.95,30 
-3.97,48.97,43.00,3.89,30 
-4.06,48.97,44.05,4.05,30 
-3.99,49.00,45.03,3.92,30 
-4.02,49.04,46.16,3.95,30 
-4.06,49.04,47.04,4.02,30 
-4.00,49.10,48.03,3.91,30 
-4.05,49.10,48.88,3.98,30 
-4.07,49.14,49.81,4.02,30 
-4.02,49.14,50.61,3.91,30 
-4.10,49.18,51.40,4.05,30 
-4.09,49.17,52.15,4.04,30 
-4.08,49.21,52.91,4.00,30 
-4.13,49.22,53.58,4.09,30 
-4.10,49.24,54.22,4.03,30 
-4.12,49.25,54.96,4.04,30 
-4.16,49.26,55.51,4.12,30 
-4.13,49.29,56.12,4.05,30 
-4.14,49.29,56.71,4.07,30 
-4.21,49.32,57.25,4.19,30 
-4.15,49.33,57.75,4.08,30 
-4.19,49.35,58.24,4.14,30 
-4.22,49.37,58.76,4.18,30 
-4.16,49.39,59.19,4.07,30 
-4.21,49.40,59.61,4.16,30 
-4.20,49.42,60.04,4.13,30 
-4.19,49.44,60.43,4.10,30 
-4.24,49.45,60.77,4.18,30 
-4.22,49.47,61.11,4.14,30 
-4.22,49.49,61.49,4.14,30 
-4.25,49.49,61.77,4.19,30 
-4.23,49.51,62.05,4.15,30 
-4.24,49.52,62.37,4.16,30 
-4.27,49.53,62.60,4.20,30 
-4.25,49.56,62.85,4.16,30 
-4.27,49.58,63.10,4.19,30 
-4.27,49.57,63.29,4.18,30 
-4.26,49.59,63.48,4.16,30 
-4.25,49.58,63.63,4.14,30 
-4.29,49.60,63.83,4.21,30 
-4.28,49.60,63.97,4.17,30 
-4.29,49.60,64.10,4.17,30 
-4.33,49.60,64.27,4.24,30 
-4.29,49.49,64.51,4.18,30 
-4.29,49.27,64.34,4.17,30 
-4.34,49.27,64.56,4.25,30 
-4.25,49.05,64.67,4.09,30 
-4.30,48.84,64.33,4.18,30 
-4.33,48.97,64.56,4.24,30 
-4.21,48.85,64.64,4.00,30 
-4.32,48.71,64.31,4.18,30 
-4.32,48.83,64.52,4.19,30 
-4.19,48.73,64.34,3.95,30 
-4.40,48.82,64.45,4.30,30 
-4.26,48.77,64.36,4.08,30 
-4.30,48.86,64.45,4.11,30 
-4.41,48.78,64.30,4.32,30 
-4.24,48.86,64.33,4.02,30 
-4.31,48.83,64.29,4.12,30 
-4.34,48.84,64.15,4.18,30 
-4.24,48.90,64.26,4.00,30 
-4.31,48.86,64.09,4.11,30 
-4.33,48.91,64.07,4.16,30 
-4.23,48.87,63.93,3.98,30 
-4.32,48.90,63.91,4.13,30 
-4.28,48.87,63.74,4.06,30 
-4.25,48.91,63.70,4.01,30 
-4.32,48.88,63.60,4.11,30 
-4.28,48.93,63.54,4.04,30 
-4.28,48.92,63.45,4.04,30 
-4.32,48.94,63.32,4.11,30 
-4.28,48.96,63.29,4.03,30 
-4.30,48.94,63.12,4.05,30 
-4.33,48.96,63.04,4.11,30 
-4.28,48.96,62.91,4.02,30 
-4.34,48.98,62.83,4.11,30 
-4.33,48.96,62.64,4.11,30 
-4.31,48.99,62.56,4.05,30 
-4.34,48.97,62.42,4.11,30 
-4.34,48.99,62.31,4.10,30 
-4.32,48.98,62.16,4.06,30 
-4.35,48.99,62.05,4.11,30 
-4.33,48.99,61.90,4.08,30 
-4.34,49.01,61.78,4.08,30 
-4.36,49.01,61.65,4.12,30 
-4.33,49.02,61.53,4.07,30 
-4.35,49.01,61.36,4.09,30 
-4.36,49.01,61.20,4.12,30 
-4.35,49.01,61.07,4.09,30 
-4.36,49.03,60.97,4.10,30 
-4.35,49.02,60.78,4.09,30 
-4.36,49.05,60.69,4.09,30 
-4.36,49.03,60.52,4.10,30 
-4.37,49.04,60.38,4.11,30 
-4.36,49.04,60.25,4.08,30 
-4.38,49.04,60.11,4.11,30 
-4.37,49.03,59.95,4.10,30 
-4.38,49.05,59.84,4.10,30 
-4.40,49.04,59.67,4.14,30 
-4.39,49.06,59.57,4.12,30 
-4.37,49.05,59.40,4.08,30 
-4.40,49.07,59.27,4.13,30 
-4.37,49.06,59.13,4.08,30 
-4.39,49.08,59.01,4.10,30 
-4.40,49.07,58.86,4.12,30 
-4.39,49.10,58.75,4.09,30 
-4.40,49.09,58.61,4.10,30 
-4.39,49.10,58.48,4.10,30 
-4.38,49.11,58.35,4.07,30 
-4.39,49.11,58.20,4.09,30 
-4.38,49.12,58.08,4.06,30 
-4.37,49.13,57.95,4.04,30 
-4.39,49.16,57.87,4.08,30 
-4.35,49.13,57.69,4.01,30 
-4.39,49.16,57.57,4.08,30 
-4.35,49.13,57.39,4.01,30 
-4.35,49.16,57.30,4.01,30 
-4.37,49.13,57.12,4.04,30 
-4.34,49.15,57.03,3.99,30 
-4.36,49.16,56.93,4.03,30 
-4.36,49.14,56.74,4.03,30 
-4.35,49.18,56.69,4.00,30 
-4.39,49.13,56.48,4.07,30 
-4.39,49.17,56.40,4.08,30 
-4.34,49.14,56.26,3.97,30 
-4.40,49.17,56.17,4.08,30 
-4.36,49.17,56.04,4.02,30 
-4.35,49.19,55.96,3.99,30 
-4.41,49.17,55.81,4.09,30 
-4.36,49.18,55.68,4.00,30 
-4.37,49.18,55.60,4.01,30 
-4.39,49.17,55.45,4.05,30 
-4.36,49.19,55.36,3.99,30 
-4.39,49.18,55.24,4.04,30 
-4.40,49.19,55.14,4.06,30 
-4.36,49.19,55.03,3.99,30 
-4.40,49.20,54.93,4.05,30 
-4.39,49.20,54.81,4.05,30 
-4.37,49.21,54.73,4.01,30 
-4.40,49.20,54.60,4.06,30 
-4.38,49.21,54.50,4.02,30 
-4.37,49.20,54.41,3.99,30 
-4.41,49.20,54.28,4.06,30 
-4.38,49.22,54.20,4.01,30 
-4.38,49.22,54.13,4.02,30 
-4.41,49.22,54.03,4.07,30 
-4.38,49.23,53.94,4.02,30 
-4.40,49.23,53.87,4.05,30 
-4.43,49.22,53.76,4.10,30 
-4.39,49.23,53.68,4.03,30 
-4.39,49.22,53.57,4.03,30 
-4.42,49.27,53.50,4.07,30 
-4.36,49.22,53.43,3.97,30 
-4.43,49.23,53.29,4.09,30 
-4.41,49.27,53.29,4.06,30 
-4.31,49.19,53.09,3.87,30 
-4.47,49.26,53.09,4.14,30 
-4.34,49.13,52.77,3.94,30 
-4.39,49.16,52.76,4.00,30 
-4.47,49.12,52.61,4.17,30 
-4.31,49.15,52.53,3.87,30 
-4.43,49.13,52.47,4.07,30 
-4.40,49.13,52.34,4.03,30 
-4.32,49.17,52.36,3.87,30 
-4.42,49.13,52.24,4.04,30 
-4.38,49.17,52.21,3.99,30 
-4.33,49.15,52.14,3.89,30 
-4.42,49.15,52.06,4.05,30 
-4.34,49.14,51.96,3.91,30 
-4.35,49.16,51.95,3.93,30 
-4.40,49.15,51.87,4.01,30 
-4.33,49.16,51.81,3.90,30 
-4.37,49.17,51.81,3.95,30 
-4.39,49.17,51.70,4.00,30 
-4.34,49.18,51.68,3.92,30 
-4.38,49.17,51.59,3.98,30 
-4.38,49.18,51.56,3.99,30 
-4.34,49.17,51.49,3.91,30 
-4.38,49.19,51.47,3.97,30 
-4.36,49.18,51.40,3.94,30 
-4.36,49.21,51.39,3.94,30 
-4.38,49.20,51.32,3.98,30 
-4.36,49.20,51.28,3.95,30 
-4.36,49.21,51.25,3.93,30 
-4.38,49.20,51.18,3.97,30 
-4.36,49.21,51.16,3.94,30 
-4.37,49.21,51.11,3.95,30 
-4.39,49.21,51.06,3.99,30 
-4.35,49.21,51.01,3.93,30 
-4.37,49.21,50.99,3.95,30 
-4.37,49.20,50.90,3.96,30 
-4.36,49.20,50.88,3.94,30 
-4.38,49.20,50.83,3.97,30 
-4.38,49.21,50.80,3.97,30 
-4.36,49.22,50.79,3.93,30 
-4.38,49.24,50.77,3.97,30 
-4.37,49.22,50.71,3.96,30 
-4.36,49.23,50.68,3.94,30 
-4.36,49.21,50.63,3.95,30 
-4.35,49.22,50.58,3.93,30 
-4.35,49.23,50.57,3.93,30 
-4.36,49.21,50.50,3.95,30 
-4.37,49.22,50.48,3.96,30 
-4.37,49.21,50.44,3.96,30 
-4.38,49.21,50.42,3.99,30 
-4.38,49.22,50.40,3.99,57 
-4.39,49.24,50.44,4.00,57 
-4.37,48.10,51.18,4.19,57 
-4.15,45.82,51.31,3.84,57 
-4.27,43.41,50.89,4.03,57 
-4.18,40.37,51.30,4.01,57 
-3.84,37.04,50.63,3.45,57 
-4.08,34.37,50.73,3.89,57 
-3.88,31.07,50.45,3.67,57 
-3.67,27.31,49.35,3.29,57 
-3.83,24.09,49.04,3.62,57 
-3.53,20.59,48.08,3.19,57 
-3.37,17.25,47.41,2.91,57 
-3.52,14.01,46.70,3.23,57 
-3.29,10.18,44.87,2.93,57 
-3.23,6.51,43.23,2.85,57 
-3.21,2.66,41.05,2.87,57 
-2.81,-1.18,37.56,2.21,57 
-2.86,-1.71,33.59,2.18,57 
-2.97,-1.36,31.91,2.40,57 
-2.76,-0.70,30.75,2.06,57 
-2.83,-0.36,29.78,2.12,57 
-2.93,-0.41,28.36,2.32,57 
-2.77,-0.35,27.01,2.06,57 
-2.81,-0.34,25.67,2.09,57 
-2.90,-0.23,24.48,2.26,57 
-2.77,-0.24,23.28,2.06,57 
-2.79,-0.33,21.93,2.08,57 
-2.88,-0.26,20.86,2.25,57 
-2.77,-0.28,19.68,2.07,57 
-2.80,-0.28,18.59,2.10,57 
-2.86,-0.27,17.55,2.23,57 
-2.75,-0.28,16.47,2.05,57 
-2.78,-0.26,15.55,2.07,57 
-2.83,-0.27,14.53,2.18,57 
-2.75,-0.27,13.56,2.04,57 
-2.77,-0.25,12.73,2.07,57 
-2.82,-0.27,11.77,2.16,57 
-2.75,-0.26,10.92,2.04,57 
-2.75,-0.23,10.17,2.03,57 
-2.78,-0.25,9.34,2.10,57 
-2.73,-0.23,8.56,2.02,57 
-2.74,-0.22,7.86,2.03,57 
-2.77,-0.25,7.08,2.10,57 
-2.73,-0.23,6.37,2.03,57 
-2.75,-0.23,5.72,2.05,57 
-2.77,-0.25,5.04,2.09,57 
-2.73,-0.22,4.46,2.02,57 
-2.73,-0.21,3.85,2.03,57 
-2.75,-0.21,3.27,2.07,57 
-2.72,-0.19,2.73,2.02,57 
-2.73,-0.20,2.16,2.04,57 
-2.75,-0.20,1.64,2.08,57 
-2.72,-0.19,1.15,2.03,57 
-2.73,-0.20,0.68,2.04,57 
-2.74,-0.20,0.19,2.08,57 
-2.72,-0.18,-0.25,2.04,57 
-2.73,-0.18,-0.65,2.06,57 
-2.74,-0.18,-1.10,2.08,57 
-2.73,-0.18,-1.49,2.06,57 
-2.72,-0.19,-1.87,2.05,57 
-2.73,-0.20,-2.24,2.07,57 
-2.72,-0.20,-2.62,2.06,57 
-2.72,-0.20,-2.94,2.07,57 
-2.73,-0.19,-3.25,2.07,57 
-2.71,-0.19,-3.57,2.06,57 
-2.72,-0.19,-3.84,2.06,57 
-2.73,-0.19,-4.11,2.08,57 
-2.71,-0.19,-4.38,2.05,57 
-2.70,-0.19,-4.64,2.05,57 
-2.71,-0.19,-4.89,2.07,57 
-2.70,-0.19,-5.11,2.05,57 
-2.70,-0.19,-5.34,2.06,57 
-2.70,-0.19,-5.55,2.07,57 
-2.69,-0.19,-5.74,2.05,57 
-2.69,-0.19,-5.92,2.05,57 
-2.69,-0.20,-6.12,2.06,57 
-2.68,-0.19,-6.27,2.04,57 
-2.68,-0.18,-6.40,2.04,57 
-2.69,-0.19,-6.57,2.07,57 
-2.68,-0.19,-6.70,2.06,57 
-2.68,-0.18,-6.81,2.05,57 
-2.69,-0.19,-6.93,2.07,57 
-2.68,-0.19,-7.07,2.07,57 
-2.68,-0.19,-7.16,2.06,57 
-2.68,-0.19,-7.25,2.07,57 
-2.67,-0.20,-7.37,2.06,57 
-2.67,-0.20,-7.43,2.06,57 
-2.67,-0.19,-7.49,2.07,57 
-2.67,-0.19,-7.54,2.07,57 
-2.67,-0.18,-7.61,2.07,57 
-2.68,-0.18,-7.65,2.09,57 
-2.68,-0.18,-7.69,2.09,57 
-2.67,-0.18,-7.75,2.08,57 
-2.67,-0.18,-7.78,2.08,57 
-2.66,-0.18,-7.81,2.07,57 
-2.66,-0.18,-7.81,2.07,57 
-2.66,-0.18,-7.85,2.09,57 
-2.66,-0.18,-7.86,2.09,57 
-2.66,-0.17,-7.86,2.08,57 
-2.66,-0.17,-7.87,2.10,57 
-2.66,-0.18,-7.88,2.09,57 
-2.66,-0.18,-7.87,2.10,57 
-2.67,-0.19,-7.87,2.11,57 
-2.67,-0.19,-7.86,2.11,57 
-2.67,-0.18,-7.83,2.12,57 
-2.67,-0.18,-7.80,2.12,57 
-2.67,-0.18,-7.79,2.13,57 
-2.67,-0.18,-7.76,2.13,57 
-2.68,-0.19,-7.73,2.14,57 
-2.68,-0.19,-7.69,2.14,57 
-2.68,-0.18,-7.67,2.15,57 
-2.68,-0.18,-7.62,2.16,57 
-2.67,-0.18,-7.57,2.15,57 
-2.67,-0.17,-7.53,2.15,57 
-2.68,-0.17,-7.48,2.16,57 
-2.67,-0.17,-7.43,2.15,57 
-2.67,-0.17,-7.37,2.15,57 
-2.67,-0.17,-7.33,2.16,57 
-2.67,-0.18,-7.28,2.16,57 
-2.67,-0.17,-7.22,2.16,57 
-2.67,-0.17,-7.17,2.16,57 
-2.67,-0.17,-7.11,2.16,57 
-2.66,-0.17,-7.05,2.16,57 
-2.66,-0.18,-6.99,2.16,57 
-2.66,-0.17,-6.93,2.16,57 
-2.66,-0.17,-6.86,2.16,57 
-2.65,-0.17,-6.78,2.15,57 
-2.66,-0.17,-6.71,2.16,57 
-2.65,-0.17,-6.65,2.16,57 
-2.65,-0.17,-6.57,2.16,57 
-2.65,-0.17,-6.50,2.16,57 
-2.66,-0.17,-6.44,2.17,57 
-2.66,-0.17,-6.35,2.18,57 
-2.66,-0.17,-6.28,2.18,57 
-2.66,-0.16,-6.20,2.18,57 
-2.66,-0.16,-6.12,2.18,57 
-2.66,-0.15,-6.04,2.18,57 
-2.66,-0.15,-5.95,2.19,57 
-2.66,-0.15,-5.88,2.19,57 
-2.65,-0.15,-5.81,2.18,57 
-2.66,-0.16,-5.73,2.19,57 
-2.66,-0.16,-5.68,2.19,57 
-2.65,-0.15,-5.59,2.17,57 
-2.65,-0.16,-5.52,2.19,57 
-2.65,-0.16,-5.45,2.19,57 
-2.65,-0.16,-5.38,2.19,57 
-2.66,-0.17,-5.31,2.21,57 
-2.66,-0.16,-5.23,2.21,57 
-2.66,-0.16,-5.15,2.20,57 
-2.66,-0.16,-5.07,2.21,57 
-2.66,-0.16,-4.99,2.21,57 
-2.65,-0.15,-4.90,2.20,57 
-2.66,-0.16,-4.84,2.22,57 
-2.67,-0.16,-4.77,2.23,57 
-2.66,-0.16,-4.69,2.22,57 
-2.67,-0.16,-4.62,2.24,57 
-2.67,-0.16,-4.55,2.23,57 
